src_id,wfs_id,object_id,VersieId,GeometrieMethode,GebouwStatus,area_m2,centroid_x,centroid_y,rank_area,south_usable_panel_area_m2,south_kwp,south_specific_yield,south_kwh_year,south_co2_tons_year,ew_usable_panel_area_m2,ew_kwp,ew_specific_yield,ew_kwh_year,ew_co2_tons_year,best_layout,best_kwh_year,best_co2_tons_year
Gebouw.19744262,https://data.vlaanderen.be/id/gebouw/19744262,19744262,2023-11-03 05:04:56,IngemetenGRB,Gerealiseerd,5409.161637528964,177772.90035320263,175196.65445813644,68,3245.4969825173785,811.3742456293446,1080.09,876357.2089617988,201.56215806121372,3245.4969825173785,811.3742456293446,890.0450000000001,722159.5904511701,166.09670580376914,south,876357.2089617988,201.56215806121372
Gebouw.14542669,https://data.vlaanderen.be/id/gebouw/14542669,14542669,2024-12-18 00:36:59,IngemetenGRB,Gerealiseerd,5406.370843211322,173953.20869583724,175331.62774414584,69,3243.822505926793,810.9556264816982,1076.18,872734.2261070741,200.72887200462705,3243.822505926793,810.9556264816982,886.06,718555.3424003735,165.2677287520859,south,872734.2261070741,200.72887200462705
Gebouw.14076921,https://data.vlaanderen.be/id/gebouw/14076921,14076921,2023-11-02 14:09:44,IngemetenGRB,Gehistoreerd,5443.236439026722,172136.26146504376,173924.53143054715,67,3265.9418634160334,816.4854658540083,1065.79,870202.0446525435,200.146470270085,3265.9418634160334,816.4854658540083,878.65,717404.9545726244,165.0031395517036,south,870202.0446525435,200.146470270085
Gebouw.14060332,https://data.vlaanderen.be/id/gebouw/14060332,14060332,2023-11-02 16:48:53,IngemetenGRB,Gerealiseerd,5363.506083790857,174508.50955009207,174090.27991284168,70,3218.103650274514,804.5259125686285,1076.27,865887.1039202379,199.1540339016547,3218.103650274514,804.5259125686285,886.13,712914.5469044388,163.97034578802092,south,865887.1039202379,199.1540339016547
Gebouw.18859325,https://data.vlaanderen.be/id/gebouw/18859325,18859325,2023-11-02 20:20:30,IngemetenGRB,Gehistoreerd,5340.5131658397195,171897.06271316065,172988.0193161884,71,3204.307899503832,801.076974875958,1065.68,853691.710585811,196.34909343473652,3204.307899503832,801.076974875958,878.66,703874.2947445092,161.8910877912371,south,853691.710585811,196.34909343473652
Gebouw.14124464,https://data.vlaanderen.be/id/gebouw/14124464,14124464,2024-04-10 17:09:39,IngemetenGRB,Gerealiseerd,5230.255557148619,173876.6176164361,175615.05283464422,73,3138.153334289171,784.5383335722928,1076.48,844539.8253239017,194.24415982449742,3138.153334289171,784.5383335722928,886.115,695191.1854534122,159.89397265428482,south,844539.8253239017,194.24415982449742
Gebouw.19743624,https://data.vlaanderen.be/id/gebouw/19743624,19743624,2024-07-25 01:01:24,IngemetenGRB,Gerealiseerd,5233.01710575919,172548.31296275923,171660.1107422517,72,3139.810263455514,784.9525658638785,1063.51,834804.9033218934,192.00512776403548,3139.810263455514,784.9525658638785,878.1700000000001,689321.7947646822,158.5440127958769,south,834804.9033218934,192.00512776403548
Gebouw.19744208,https://data.vlaanderen.be/id/gebouw/19744208,19744208,2023-11-03 05:04:56,IngemetenGRB,Gerealiseerd,5163.605791915664,175104.18214474857,171189.39555069912,75,3098.163475149398,774.5408687873495,1075.9,833328.5207283094,191.66555976751118,3098.163475149398,774.5408687873495,886.15,686359.3908759097,157.86265990145924,south,833328.5207283094,191.66555976751118
Gebouw.19742526,https://data.vlaanderen.be/id/gebouw/19742526,19742526,2023-11-03 05:02:38,IngemetenGRB,Gerealiseerd,5209.626152881008,174406.6726285184,176964.8361527951,74,3125.7756917286047,781.4439229321512,1064.92,832175.2624089065,191.40031035404851,3125.7756917286047,781.4439229321512,878.01,686115.578773658,157.80658311794136,south,832175.2624089065,191.40031035404851
Gebouw.14216678,https://data.vlaanderen.be/id/gebouw/14216678,14216678,2023-11-02 14:13:08,IngemetenGRB,Gerealiseerd,5016.228822575387,175400.29369893562,171105.35834139606,77,3009.737293545232,752.434323386308,1084.64,816120.3645177252,187.70768383907682,3009.737293545232,752.434323386308,892.8299999999999,671795.9369489973,154.51306549826938,south,816120.3645177252,187.70768383907682
Gebouw.14039080,https://data.vlaanderen.be/id/gebouw/14039080,14039080,2025-09-09 02:53:58,IngemetenGRB,Gerealiseerd,5038.021009373107,172378.51338229992,173673.71837190987,76,3022.812605623864,755.7031514059661,1065.75,805390.6336109084,185.23984573050893,3022.812605623864,755.7031514059661,878.655,664002.3524986091,152.7205410746801,south,805390.6336109084,185.23984573050893
Gebouw.19740720,https://data.vlaanderen.be/id/gebouw/19740720,19740720,2023-11-03 04:53:20,IngemetenGRB,Gerealiseerd,4994.164927909699,173799.622408766,174876.76703075462,79,2996.498956745819,749.1247391864548,1075.04,805339.0596150063,185.22798371145146,2996.498956745819,749.1247391864548,885.8499999999999,663612.1502083209,152.63079454791384,south,805339.0596150063,185.22798371145146
Gebouw.14116690,https://data.vlaanderen.be/id/gebouw/14116690,14116690,2023-11-02 16:57:45,IngemetenGRB,Gerealiseerd,4946.042384262623,175982.33831036527,170475.28879858338,81,2967.625430557574,741.9063576393935,1084.96,804938.7217844364,185.13590601042037,2967.625430557574,741.9063576393935,892.925,662466.7343951555,152.36734891088574,south,804938.7217844364,185.13590601042037
Gebouw.14507980,https://data.vlaanderen.be/id/gebouw/14507980,14507980,2025-09-17 09:14:55,IngemetenGRB,Gerealiseerd,4949.358145906797,173501.11071053622,171770.1832318067,80,2969.614887544078,742.4037218860195,1075.97,798804.1326377004,183.7249505066711,2969.614887544078,742.4037218860195,886.145,657877.3461306868,151.31178961005799,south,798804.1326377004,183.7249505066711
Gebouw.19740886,https://data.vlaanderen.be/id/gebouw/19740886,19740886,2023-11-03 04:53:24,IngemetenGRB,Gerealiseerd,4995.467063237877,172138.08534473978,173920.06208013982,78,2997.2802379427258,749.3200594856814,1065.79,798617.8261992444,183.68210002582623,2997.2802379427258,749.3200594856814,878.65,658390.070267094,151.42971616143163,south,798617.8261992444,183.68210002582623
Gebouw.14216439,https://data.vlaanderen.be/id/gebouw/14216439,14216439,2024-04-10 17:09:50,IngemetenGRB,Gerealiseerd,4864.481548544484,173930.71098878497,176065.8732300265,82,2918.6889291266903,729.6722322816726,1076.47,785470.2678842521,180.658161613378,2918.6889291266903,729.6722322816726,886.065,646537.0264966602,148.70351609423187,south,785470.2678842521,180.658161613378
Gebouw.14508040,https://data.vlaanderen.be/id/gebouw/14508040,14508040,2023-11-02 17:09:50,IngemetenGRB,Gerealiseerd,4793.859117402038,174240.39452496418,173094.70411843582,86,2876.3154704412223,719.0788676103056,1076.14,773829.5325901543,177.9807924957355,2876.3154704412223,719.0788676103056,886.14,637204.5477441961,146.55704598116512,south,773829.5325901543,177.9807924957355
Gebouw.14051810,https://data.vlaanderen.be/id/gebouw/14051810,14051810,2025-06-21 00:47:50,IngemetenGRB,Gerealiseerd,4835.908697629899,172996.76333157258,174022.7507560847,83,2901.545218577939,725.3863046444848,1065.74,773073.2003118132,177.80683607171702,2901.545218577939,725.3863046444848,878.56,637295.3918084585,146.57794011594547,south,773073.2003118132,177.80683607171702
Gebouw.14265825,https://data.vlaanderen.be/id/gebouw/14265825,14265825,2023-11-02 15:07:51,IngemetenGRB,Gehistoreerd,4831.355707258982,173236.61028796993,175113.18578116494,84,2898.813424355389,724.7033560888473,1065.93,772483.048355785,177.67110112183056,2898.813424355389,724.7033560888473,878.6099999999999,636731.615693222,146.4482716094411,south,772483.048355785,177.67110112183056
Gebouw.14005649,https://data.vlaanderen.be/id/gebouw/14005649,14005649,2023-11-02 13:56:12,IngemetenGRB,Gerealiseerd,4771.736594047966,176146.17507204544,175328.04824930397,88,2863.0419564287795,715.7604891071949,1076.45,770480.3784994399,177.21048705487118,2863.0419564287795,715.7604891071949,886.13,634256.8422125586,145.87907370888848,south,770480.3784994399,177.21048705487118
Gebouw.14530360,https://data.vlaanderen.be/id/gebouw/14530360,14530360,2025-01-27 13:47:24,IngemetenGRB,Gerealiseerd,4810.369265941504,172613.6261208962,179517.45778854075,85,2886.2215595649022,721.5553898912256,1062.3,766508.2906814489,176.29690685673324,2886.2215595649022,721.5553898912256,875.53,631743.3905114647,145.3009798176369,south,766508.2906814489,176.29690685673324
Gebouw.14498278,https://data.vlaanderen.be/id/gebouw/14498278,14498278,2023-11-02 16:33:13,IngemetenGRB,Gerealiseerd,4788.461565030156,173215.86865964442,174114.9806732973,87,2873.0769390180935,718.2692347545234,1064.68,764726.888858446,175.8871844374426,2873.0769390180935,718.2692347545234,878.125,630730.1717688158,145.06793950682766,south,764726.888858446,175.8871844374426
Gebouw.14097904,https://data.vlaanderen.be/id/gebouw/14097904,14097904,2023-11-02 17:06:35,IngemetenGRB,Gehistoreerd,4748.145367083404,174214.61696506754,176713.70168847326,89,2848.8872202500424,712.2218050625106,1064.89,758437.877993017,174.44071193839392,2848.8872202500424,712.2218050625106,878.08,625387.7225892893,143.83917619553654,south,758437.877993017,174.44071193839392
Gebouw.15214306,https://data.vlaanderen.be/id/gebouw/15214306,15214306,2024-04-15 17:07:03,IngemetenGRB,Gerealiseerd,4687.381104729843,172948.3389612955,173652.19516724526,90,2812.428662837906,703.1071657094765,1065.75,749336.4618548745,172.34738622662113,2812.428662837906,703.1071657094765,878.635,617774.5645431458,142.08814984492355,south,749336.4618548745,172.34738622662113
Gebouw.18436183,https://data.vlaanderen.be/id/gebouw/18436183,18436183,2023-11-02 16:20:33,IngemetenGRB,Gehistoreerd,4605.322685256859,171129.01272628043,174113.78819157038,91,2763.193611154115,690.7984027885287,1066.14,736487.8091489621,169.3921961042613,2763.193611154115,690.7984027885287,878.9549999999999,607180.7101229912,139.651563328288,south,736487.8091489621,169.3921961042613
Gebouw.13951631,https://data.vlaanderen.be/id/gebouw/13951631,13951631,2024-04-15 17:08:55,IngemetenGRB,Gerealiseerd,4526.4906276303755,174871.44098077732,171821.03950795683,94,2715.894376578225,678.9735941445563,1075.99,730568.797563601,168.03082343962822,2715.894376578225,678.9735941445563,886.15,601672.4504511985,138.38466360377566,south,730568.797563601,168.03082343962822
Gebouw.14168075,https://data.vlaanderen.be/id/gebouw/14168075,14168075,2023-11-02 14:41:44,IngemetenGRB,Gerealiseerd,4573.91277715878,172082.47712106523,172206.61165371278,92,2744.347666295268,686.086916573817,1064.25,730168.0009636848,167.93864022164752,2744.347666295268,686.086916573817,878.19,602514.6692659603,138.5783739311709,south,730168.0009636848,167.93864022164752
Gebouw.14682128,https://data.vlaanderen.be/id/gebouw/14682128,14682128,2023-11-02 15:48:02,IngemetenGRB,Gerealiseerd,4510.528804821008,173565.225700578,174545.26860082333,95,2706.3172828926045,676.5793207231511,1076.33,728222.6202739492,167.49120266300832,2706.3172828926045,676.5793207231511,886.125,599533.8505758023,137.89278563243454,south,728222.6202739492,167.49120266300832
Gebouw.14362407,https://data.vlaanderen.be/id/gebouw/14362407,14362407,2023-11-02 16:29:12,IngemetenGRB,Gerealiseerd,4549.555070491709,172649.2783207596,173024.35410430664,93,2729.733042295025,682.4332605737562,1063.52,725781.4212854012,166.9297268956423,2729.733042295025,682.4332605737562,878.19,599306.065103267,137.84039497375142,south,725781.4212854012,166.9297268956423
Gebouw.14245835,https://data.vlaanderen.be/id/gebouw/14245835,14245835,2023-11-02 16:22:48,IngemetenGRB,Gerealiseerd,4358.308126926265,174359.69756716216,170668.9984529455,97,2614.9848761557587,653.7462190389397,1084.98,709301.5727328687,163.1393617285598,2614.9848761557587,653.7462190389397,892.925,583746.3426353452,134.2616588061294,south,709301.5727328687,163.1393617285598
Gebouw.13982546,https://data.vlaanderen.be/id/gebouw/13982546,13982546,2023-11-02 16:42:59,IngemetenGRB,Gerealiseerd,4389.115219652912,173684.18010648066,174584.43254819265,96,2633.4691317917473,658.3672829479368,1076.34,708627.0413281822,162.98421950548192,2633.4691317917473,658.3672829479368,886.125,583395.7086022405,134.18101297851533,south,708627.0413281822,162.98421950548192
Gebouw.13974421,https://data.vlaanderen.be/id/gebouw/13974421,13974421,2023-11-02 14:00:55,IngemetenGRB,Gerealiseerd,4307.455891932307,173859.7036580114,176359.11933597684,99,2584.473535159384,646.118383789846,1076.03,695242.764509388,159.90583583715926,2584.473535159384,646.118383789846,885.995,572457.6574458847,131.66526121255347,south,695242.764509388,159.90583583715926
Gebouw.14051768,https://data.vlaanderen.be/id/gebouw/14051768,14051768,2023-11-02 14:28:07,IngemetenGRB,Gerealiseerd,4298.923007417335,174612.92654520625,171241.72839458278,100,2579.3538044504007,644.8384511126002,1075.91,693788.1379365578,159.5712717254083,2579.3538044504007,644.8384511126002,886.15,571423.5934534307,131.42742649428908,south,693788.1379365578,159.5712717254083
Gebouw.14542407,https://data.vlaanderen.be/id/gebouw/14542407,14542407,2023-11-02 17:10:58,IngemetenGRB,Gerealiseerd,4331.603403763323,172345.2089657151,172477.2852176846,98,2598.9620422579933,649.7405105644983,1064.83,691863.1878643947,159.1285332088108,2598.9620422579933,649.7405105644983,878.4849999999999,570787.2924232533,131.28107725734824,south,691863.1878643947,159.1285332088108
Gebouw.14076705,https://data.vlaanderen.be/id/gebouw/14076705,14076705,2024-04-15 17:11:38,IngemetenGRB,Gerealiseerd,4269.074202398409,174224.97586220954,174277.6458251897,101,2561.4445214390457,640.3611303597614,1076.29,689214.2809949076,158.51928462882876,2561.4445214390457,640.3611303597614,886.13,567443.2084456953,130.51193794250995,south,689214.2809949076,158.51928462882876
Gebouw.14498524,https://data.vlaanderen.be/id/gebouw/14498524,14498524,2023-11-02 16:33:09,IngemetenGRB,Gerealiseerd,4254.979373170368,172083.32645774048,172884.54678627953,102,2552.9876239022205,638.2469059755551,1065.67,680160.5802909699,156.4369334669231,2552.9876239022205,638.2469059755551,878.66,560802.0264044813,128.9844660730307,south,680160.5802909699,156.4369334669231
Gebouw.14571733,https://data.vlaanderen.be/id/gebouw/14571733,14571733,2023-11-02 15:44:34,IngemetenGRB,Gerealiseerd,4160.738713022899,174735.38657806086,171130.31967276896,104,2496.443227813739,624.1108069534348,1075.89,671474.576093131,154.43915250142012,2496.443227813739,624.1108069534348,886.145,553052.6710277515,127.20211433638286,south,671474.576093131,154.43915250142012
Gebouw.19741540,https://data.vlaanderen.be/id/gebouw/19741540,19741540,2023-11-03 04:57:47,IngemetenGRB,Gerealiseerd,4163.96888613734,173701.76450433608,175417.18459518935,103,2498.381331682404,624.595332920601,1074.86,671352.5395430371,154.41108409489854,2498.381331682404,624.595332920601,885.715,553213.4552977701,127.23909471848714,south,671352.5395430371,154.41108409489854
Gebouw.14572185,https://data.vlaanderen.be/id/gebouw/14572185,14572185,2025-06-21 00:47:49,IngemetenGRB,Gerealiseerd,4152.967305023196,173496.85971139834,175353.9119584753,106,2491.7803830139173,622.9450957534793,1076.15,670382.3647951068,154.18794390287457,2491.7803830139173,622.9450957534793,885.61,551686.4062502389,126.88787343755496,south,670382.3647951068,154.18794390287457
Gebouw.18135285,https://data.vlaanderen.be/id/gebouw/18135285,18135285,2023-11-02 06:54:11,IngemetenGRB,Gerealiseerd,4149.247935392816,174340.89614025527,174853.6812507006,107,2489.548761235689,622.3871903089223,1076.37,669918.9000328146,154.08134700754735,2489.548761235689,622.3871903089223,886.125,551512.8490124937,126.84795527287356,south,669918.9000328146,154.08134700754735
Gebouw.14077106,https://data.vlaanderen.be/id/gebouw/14077106,14077106,2023-11-02 14:10:27,IngemetenGRB,Gerealiseerd,4123.321841474316,174417.46775957124,175110.05270844616,108,2473.9931048845897,618.4982762211474,1076.41,665757.7295072053,153.12427778665722,2473.9931048845897,618.4982762211474,886.12,548063.6925250832,126.05464928076914,south,665757.7295072053,153.12427778665722
Gebouw.13958547,https://data.vlaanderen.be/id/gebouw/13958547,13958547,2024-04-15 17:08:54,IngemetenGRB,Gerealiseerd,4156.38276933579,171269.42999243777,174548.05999473543,105,2493.8296616014736,623.4574154003684,1066.18,664717.8271515649,152.88510024485993,2493.8296616014736,623.4574154003684,878.9449999999999,547984.7779790767,126.03649893518765,south,664717.8271515649,152.88510024485993
Gebouw.14246292,https://data.vlaanderen.be/id/gebouw/14246292,14246292,2023-11-02 16:22:30,IngemetenGRB,Gehistoreerd,4089.6144087610983,177760.75686895184,175197.34209237108,111,2453.768645256659,613.4421613141648,1080.09,662572.7440138161,152.39173112317772,2453.768645256659,613.4421613141648,890.05,545994.1956776723,125.57866500586464,south,662572.7440138161,152.39173112317772
Gebouw.14116930,https://data.vlaanderen.be/id/gebouw/14116930,14116930,2025-04-24 10:13:28,IngemetenGRB,Gerealiseerd,4098.499597847107,173723.32057704878,173841.11451255038,110,2459.0997587082643,614.7749396770661,1076.24,661645.3810780456,152.1784376479505,2459.0997587082643,614.7749396770661,886.135,544773.5911707369,125.2979259692695,south,661645.3810780456,152.1784376479505
Gebouw.31618242,https://data.vlaanderen.be/id/gebouw/31618242,31618242,2024-12-14 00:36:59,IngemetenGRB,Gerealiseerd,4067.0457901292843,177686.98275341655,175433.01265138574,113,2440.2274740775706,610.0568685193927,1082.13,660160.8391308904,151.83699300010483,2440.2274740775706,610.0568685193927,890.675,543362.40136851,124.9733523147573,south,660160.8391308904,151.83699300010483
Gebouw.15169041,https://data.vlaanderen.be/id/gebouw/15169041,15169041,2023-11-02 16:40:33,IngemetenGRB,Gerealiseerd,4118.741751099191,172268.67425237087,173711.559763086,109,2471.2450506595146,617.8112626648787,1065.76,658438.5312977211,151.44086219847586,2471.2450506595146,617.8112626648787,878.655,542842.9549968089,124.85387964926605,south,658438.5312977211,151.44086219847586
Gebouw.20599835,https://data.vlaanderen.be/id/gebouw/20599835,20599835,2024-04-10 17:08:35,IngemetenGRB,Gerealiseerd,4066.241837352892,173952.06998588354,176430.48759608436,114,2439.7451024117354,609.9362756029338,1076.59,656651.2949513625,151.02979783881338,2439.7451024117354,609.9362756029338,886.12,540476.7325372717,124.3096484835725,south,656651.2949513625,151.02979783881338
Gebouw.14114058,https://data.vlaanderen.be/id/gebouw/14114058,14114058,2024-04-15 17:11:57,IngemetenGRB,Gerealiseerd,4032.355318774586,173860.2121214054,176037.42315674506,116,2419.4131912647517,604.8532978161879,1075.67,650622.5468619389,149.64318577824594,2419.4131912647517,604.8532978161879,885.8,535779.0512055792,123.22918177728322,south,650622.5468619389,149.64318577824594
Gebouw.14031359,https://data.vlaanderen.be/id/gebouw/14031359,14031359,2023-11-02 15:55:08,IngemetenGRB,Gerealiseerd,4070.739873134339,173066.66585630694,175408.39298540525,112,2442.4439238806035,610.6109809701509,1065.42,650557.1513452182,149.6281448094002,2442.4439238806035,610.6109809701509,878.2149999999999,536247.722652701,123.33697621012122,south,650557.1513452182,149.6281448094002
Gebouw.19740053,https://data.vlaanderen.be/id/gebouw/19740053,19740053,2023-11-03 04:53:07,IngemetenGRB,Gerealiseerd,4062.643556482107,171705.54175777454,172532.0558922287,115,2437.586133889264,609.396533472316,1065.62,649385.1339987693,149.35858081971696,2437.586133889264,609.396533472316,878.665,535455.4050834526,123.1547431691941,south,649385.1339987693,149.35858081971696
Gebouw.14507527,https://data.vlaanderen.be/id/gebouw/14507527,14507527,2023-11-02 17:09:12,IngemetenGRB,Gehistoreerd,3990.9002653571474,173802.97181097002,174883.458405608,117,2394.5401592142885,598.6350398035721,1075.05,643562.5995408301,148.01939789439095,2394.5401592142885,598.6350398035721,885.8499999999999,530300.8500099943,121.9691955022987,south,643562.5995408301,148.01939789439095
Gebouw.19742029,https://data.vlaanderen.be/id/gebouw/19742029,19742029,2025-07-22 06:59:54,IngemetenGRB,Gerealiseerd,3981.8139806883114,173958.50256083586,175701.39482758954,118,2389.0883884129867,597.2720971032467,1076.49,642957.439810674,147.88021115645503,2389.0883884129867,597.2720971032467,886.08,529230.8598012448,121.72309775428631,south,642957.439810674,147.88021115645503
Gebouw.14728127,https://data.vlaanderen.be/id/gebouw/14728127,14728127,2023-11-02 15:53:26,IngemetenGRB,Gerealiseerd,3967.7436128735067,175906.0710885058,173292.13015554677,119,2380.646167724104,595.161541931026,1076.16,640489.044964493,147.3124803418334,2380.646167724104,595.161541931026,885.74,527158.384149987,121.24642835449703,south,640489.044964493,147.3124803418334
Gebouw.14408138,https://data.vlaanderen.be/id/gebouw/14408138,14408138,2023-11-02 16:30:16,IngemetenGRB,Gerealiseerd,3934.75654821263,174878.60303895394,170636.949340945,121,2360.853928927578,590.2134822318945,1084.98,640369.823951961,147.28505950895104,2360.853928927578,590.2134822318945,892.925,527016.3736219144,121.21376593304032,south,640369.823951961,147.28505950895104
Gebouw.14102643,https://data.vlaanderen.be/id/gebouw/14102643,14102643,2023-11-02 15:58:59,IngemetenGRB,Gerealiseerd,3965.4563802618763,175734.97671855014,174753.29073374992,120,2379.2738281571255,594.8184570392814,1076.37,640244.7426033713,147.25629079877538,2379.2738281571255,594.8184570392814,886.13,527086.4793362184,121.22989024733025,south,640244.7426033713,147.25629079877538
Gebouw.14070528,https://data.vlaanderen.be/id/gebouw/14070528,14070528,2023-11-02 14:09:34,IngemetenGRB,Gerealiseerd,3911.021904276209,175810.12749351666,170914.4536671388,124,2346.6131425657254,586.6532856414314,1084.71,636348.685468117,146.36019765766693,2346.6131425657254,586.6532856414314,892.865,523802.1858842366,120.47450275337441,south,636348.685468117,146.36019765766693
Gebouw.14035434,https://data.vlaanderen.be/id/gebouw/14035434,14035434,2023-11-02 16:59:09,IngemetenGRB,Gehistoreerd,3915.136288508337,174554.42110741936,172739.45188296447,123,2349.0817731050024,587.2704432762506,1076.1,631961.7240095732,145.35119652220186,2349.0817731050024,587.2704432762506,886.14,520403.8306048167,119.69288103910786,south,631961.7240095732,145.35119652220186
Gebouw.14152767,https://data.vlaanderen.be/id/gebouw/14152767,14152767,2023-11-02 16:08:25,IngemetenGRB,Gerealiseerd,3904.3364904919895,174241.19637700476,173238.39543926754,125,2342.6018942951937,585.6504735737984,1076.16,630253.6136411789,144.95833113747116,2342.6018942951937,585.6504735737984,886.135,518965.3824003179,119.36203795207312,south,630253.6136411789,144.95833113747116
Gebouw.14093773,https://data.vlaanderen.be/id/gebouw/14093773,14093773,2023-11-02 16:51:56,IngemetenGRB,Gehistoreerd,3916.858461475366,174143.15989090275,176999.66531528652,122,2350.1150768852194,587.5287692213049,1064.93,625677.0122068442,143.90571280757416,2350.1150768852194,587.5287692213049,878.07,515891.38639015116,118.65501886973477,south,625677.0122068442,143.90571280757416
Gebouw.14152583,https://data.vlaanderen.be/id/gebouw/14152583,14152583,2023-11-02 16:08:34,IngemetenGRB,Gerealiseerd,3876.3425018973844,174307.92443673383,171536.60534022006,127,2325.8055011384304,581.4513752846076,1075.95,625612.6072374736,143.89089966461893,2325.8055011384304,581.4513752846076,886.145,515250.2289515786,118.50755265886309,south,625612.6072374736,143.89089966461893
Gebouw.14060064,https://data.vlaanderen.be/id/gebouw/14060064,14060064,2025-06-21 00:47:48,IngemetenGRB,Gerealiseerd,3884.0846698774367,173294.0555827043,170934.92374532076,126,2330.4508019264617,582.6127004816154,1067.96,622207.0596063461,143.1076237094596,2330.4508019264617,582.6127004816154,881.02,513293.4413783128,118.05749151701195,south,622207.0596063461,143.1076237094596
Gebouw.14485176,https://data.vlaanderen.be/id/gebouw/14485176,14485176,2023-11-02 17:07:26,IngemetenGRB,Gehistoreerd,3842.8222713051964,173863.40601757145,175974.29954672264,128,2305.6933627831177,576.4233406957794,1076.39,620456.3196915301,142.70495352905192,2305.6933627831177,576.4233406957794,885.925,510667.8481059084,117.45360506435892,south,620456.3196915301,142.70495352905192
Gebouw.14208018,https://data.vlaanderen.be/id/gebouw/14208018,14208018,2024-04-15 17:08:37,IngemetenGRB,Gerealiseerd,3757.204550712492,175468.97760760208,171066.0989688785,132,2254.322730427495,563.5806826068738,1084.49,611197.6144803285,140.57545133047557,2254.322730427495,563.5806826068738,892.755,503139.4723006996,115.7220786291609,south,611197.6144803285,140.57545133047557
Gebouw.19738831,https://data.vlaanderen.be/id/gebouw/19738831,19738831,2024-01-08 09:30:37,IngemetenGRB,Gerealiseerd,3823.547149264343,171700.23551459514,171911.0684493557,129,2294.1282895586055,573.5320723896514,1064.45,610496.2144551644,140.41412932468782,2294.1282895586055,573.5320723896514,878.39,503784.83706634585,115.87051252525954,south,610496.2144551644,140.41412932468782
Gebouw.14055155,https://data.vlaanderen.be/id/gebouw/14055155,14055155,2023-11-02 14:07:30,IngemetenGRB,Gehistoreerd,3756.8481573837794,173886.55205870015,175362.37092954843,133,2254.1088944302674,563.5272236075668,1076.44,606603.2445801293,139.51874625342973,2254.1088944302674,563.5272236075668,886.125,499355.56101925514,114.85177903442869,south,606603.2445801293,139.51874625342973
Gebouw.14408195,https://data.vlaanderen.be/id/gebouw/14408195,14408195,2023-11-02 16:30:22,IngemetenGRB,Gehistoreerd,3766.2602288712815,173257.92655177432,175083.48484217055,130,2259.7561373227686,564.9390343306922,1065.93,602185.4648641148,138.5026569187464,2259.7561373227686,564.9390343306922,878.6099999999999,496361.08495328936,114.16304953925656,south,602185.4648641148,138.5026569187464
Gebouw.14082308,https://data.vlaanderen.be/id/gebouw/14082308,14082308,2023-11-02 17:01:59,IngemetenGRB,Gehistoreerd,3765.112004073758,173167.5085077214,175074.2481976976,131,2259.0672024442547,564.7668006110637,1065.93,602001.8757753512,138.46043142833076,2259.0672024442547,564.7668006110637,878.605,496206.9348508836,114.12759501570324,south,602001.8757753512,138.46043142833076
